펀드코드,펀드명,날짜,기준치 또는 성장률,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,연평균 수익률,100.520989,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2031 예상 기준가,1006.826676,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2012, ,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2013,1037.64,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2014,1160.43,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2015,1131.62,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2016,1217.75,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2017,1308.18,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2018,1294.13,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2019,1355.61,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2020,1307.98,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2021,1439.04,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,최근 1년 수익률,90.89253947,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,연평균 수익률,104.3214051,,,,,,,,,
KLVL3400W34,글로벌하이일드채권형,2031 예상 기준가,2018.646569,,,,,,,,,
KLVL3400W35,인덱스주식형,2012, ,,,,,,,,,
KLVL3400W35,인덱스주식형,2013,967.51,,,,,,,,,
KLVL3400W35,인덱스주식형,2014,975.63,,,,,,,,,
KLVL3400W35,인덱스주식형,2015,863.64,,,,,,,,,
KLVL3400W35,인덱스주식형,2016,964.26,,,,,,,,,
KLVL3400W35,인덱스주식형,2017,1167.59,,,,,,,,,
KLVL3400W35,인덱스주식형,2018,1145.03,,,,,,,,,
KLVL3400W35,인덱스주식형,2019,1008.95,,,,,,,,,
KLVL3400W35,인덱스주식형,2020,1238.82,,,,,,,,,
KLVL3400W35,인덱스주식형,2021,1655.97,,,,,,,,,
KLVL3400W35,인덱스주식형,최근 1년 수익률,74.80932626,,,,,,,,,
KLVL3400W35,인덱스주식형,연평균 수익률,108.0921912,,,,,,,,,
KLVL3400W35,인덱스주식형,2031 예상 기준가,3086.078937,,,,,,,,,
KLVL3400W36,듀얼타겟,2012, ,,,,,,,,,
KLVL3400W36,듀얼타겟,2013,911.65,,,,,,,,,
KLVL3400W36,듀얼타겟,2014,955.27,,,,,,,,,
KLVL3400W36,듀얼타겟,2015,808.68,,,,,,,,,
KLVL3400W36,듀얼타겟,2016,781.7,,,,,,,,,
KLVL3400W36,듀얼타겟,2017,859.58,,,,,,,,,
KLVL3400W36,듀얼타겟,2018,827.34,,,,,,,,,
KLVL3400W36,듀얼타겟,2019,873.72,,,,,,,,,
KLVL3400W36,듀얼타겟,2020,885.87,,,,,,,,,
KLVL3400W36,듀얼타겟,2021,901.18,,,,,,,,,
KLVL3400W36,듀얼타겟,최근 1년 수익률,98.30111631,,,,,,,,,
KLVL3400W36,듀얼타겟,연평균 수익률,100.1300038,,,,,,,,,
KLVL3400W36,듀얼타겟,2031 예상 기준가,910.5953048,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2012, ,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2013,985.96,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2014,941.39,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2015,780.37,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2016,811.42,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2017,943.08,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2018,1029.55,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2019,899.28,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2020,1035.65,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2021,1400.85,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,최근 1년 수익률,73.93011386,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,연평균 수익률,105.6903525,,,,,,,,,
KLVL3400W37,삼성그룹주플러스주식형,2031 예상 기준가,2181.094118,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2012, ,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2013,919.79,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2014,1055.54,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2015,1054.21,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2016,1166.72,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2017,1208.81,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2018,1164.33,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2019,1301.68,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2020,1352.72,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2021,1357.89,,,,,,,,,
KLVL3400W38,이머징마켓채권형,최근 1년 수익률,99.61926224,,,,,,,,,
KLVL3400W38,이머징마켓채권형,연평균 수익률,105.1666137,,,,,,,,,
KLVL3400W38,이머징마켓채권형,2031 예상 기준가,2031.831596,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2012, ,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2013,996.93,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2014,1112.37,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2015,1121.06,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2016,1201.47,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2017,1304.66,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2018,1321.68,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2019,1374.41,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2020,1421.44,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2021,1750.9,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,최근 1년 수익률,81.1833914,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,연평균 수익률,107.5019994,,,,,,,,,
KLVL3400W39,글로벌멀티인컴,2031 예상 기준가,3123.15599,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2012, ,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2013, ,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2014,1036.13,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2015,1065.71,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2016,1096.19,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2017,1155.77,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2018,1190.99,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2019,1203.35,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2020,1369.74,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2021,1500.59,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,최근 1년 수익률,91.2800965,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,연평균 수익률,105.51648,,,,,,,,,
KLVL3400W40,글로벌메자닌채권형,2031 예상 기준가,2185.265004,,,,,,,,,
KLVL3400W41,액티브주식형,2012, ,,,,,,,,,
KLVL3400W41,액티브주식형,2013, ,,,,,,,,,
KLVL3400W41,액티브주식형,2014,1016.64,,,,,,,,,
KLVL3400W41,액티브주식형,2015,894.19,,,,,,,,,
KLVL3400W41,액티브주식형,2016,951.21,,,,,,,,,
KLVL3400W41,액티브주식형,2017,1169.5,,,,,,,,,
KLVL3400W41,액티브주식형,2018,1187.19,,,,,,,,,
KLVL3400W41,액티브주식형,2019,1014.94,,,,,,,,,
KLVL3400W41,액티브주식형,2020,1269.08,,,,,,,,,
KLVL3400W41,액티브주식형,2021,1671.99,,,,,,,,,
KLVL3400W41,액티브주식형,최근 1년 수익률,75.90236784,,,,,,,,,
KLVL3400W41,액티브주식형,연평균 수익률,108.7246384,,,,,,,,,
KLVL3400W41,액티브주식형,2031 예상 기준가,3002.821242,,,,,,,,,
KLVL3400W42,코리아인덱스,2012, ,,,,,,,,,
KLVL3400W42,코리아인덱스,2013, ,,,,,,,,,
KLVL3400W42,코리아인덱스,2014,1017.44,,,,,,,,,
KLVL3400W42,코리아인덱스,2015,903.27,,,,,,,,,
KLVL3400W42,코리아인덱스,2016,1007.63,,,,,,,,,
KLVL3400W42,코리아인덱스,2017,1215.64,,,,,,,,,
KLVL3400W42,코리아인덱스,2018,1201.77,,,,,,,,,
KLVL3400W42,코리아인덱스,2019,1066.27,,,,,,,,,
KLVL3400W42,코리아인덱스,2020,1282.45,,,,,,,,,
KLVL3400W42,코리아인덱스,2021,1754.75,,,,,,,,,
KLVL3400W42,코리아인덱스,최근 1년 수익률,73.08448497,,,,,,,,,
KLVL3400W42,코리아인덱스,연평균 수익률,109.3803042,,,,,,,,,
KLVL3400W42,코리아인덱스,2031 예상 기준가,3286.920042,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2012, ,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2013, ,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2014,1003.65,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2015,1025.77,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2016,1068.83,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2017,1157.58,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2018,1273.56,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2019,1320.54,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2020,1517.01,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2021,1775.67,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,최근 1년 수익률,85.43310412,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,연평균 수익률,108.6202786,,,,,,,,,
KLVL3400W43,미국인컴앤그로쓰,2031 예상 기준가,3167.6606,,,,,,,,,
KLVL3400W44,유럽주식형,2012, ,,,,,,,,,
KLVL3400W44,유럽주식형,2013, ,,,,,,,,,
KLVL3400W44,유럽주식형,2014,973.25,,,,,,,,,
KLVL3400W44,유럽주식형,2015,1076.12,,,,,,,,,
KLVL3400W44,유럽주식형,2016,1024.01,,,,,,,,,
KLVL3400W44,유럽주식형,2017,1253.68,,,,,,,,,
KLVL3400W44,유럽주식형,2018,1286.5,,,,,,,,,
KLVL3400W44,유럽주식형,2019,1187.12,,,,,,,,,
KLVL3400W44,유럽주식형,2020,1300.17,,,,,,,,,
KLVL3400W44,유럽주식형,2021,1721.67,,,,,,,,,
KLVL3400W44,유럽주식형,최근 1년 수익률,75.5179564,,,,,,,,,
KLVL3400W44,유럽주식형,연평균 수익률,109.284397,,,,,,,,,
KLVL3400W44,유럽주식형,2031 예상 기준가,3205.214014,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2012, ,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2013, ,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2014, ,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2015,964.76,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2016,1023.06,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2017,1101.46,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2018,1211.99,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2019,1215.6,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2020,1388.77,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2021,1632.88,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),최근 1년 수익률,85.0503405,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),연평균 수익률,109.3103372,,,,,,,,,
KLVL3400W45,미국인컴앤그로쓰(환헤지형),2031 예상 기준가,2785.618725,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2012, ,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2013, ,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2014, ,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2015,949.12,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2016,964.97,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2017,1107.03,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2018,1180.43,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2019,1079.94,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2020,1114.05,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2021,1514.78,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),최근 1년 수익률,73.54533332,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),연평균 수익률,108.9396816,,,,,,,,,
KLVL3400W46,유럽주식형(환헤지형),2031 예상 기준가,2532.014406,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2012, ,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2013, ,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2014, ,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2015, ,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2016,1026.42,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2017,993.38,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2018,1008.34,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2019,1056.23,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2020,1147.14,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2021,1272.25,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),최근 1년 수익률,90.16624091,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),연평균 수익률,104.509937,,,,,,,,,
KLVL3400W47,목표수익0추구형0S(안정),2031 예상 기준가,1586.208927,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2012, ,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2013, ,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2014, ,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2015, ,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2016,984.72,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2017,1018.17,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2018,1070,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2019,1163.3,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2020,1212.96,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2021,1247.18,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),최근 1년 수익률,97.25621001,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),연평균 수익률,104.8594249,,,,,,,,,
KLVL3400W48,목표수익0추구형0A(적극),2031 예상 기준가,1581.126053,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2012, ,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2013, ,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2014, ,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2015, ,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2016, ,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2017,991.09,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2018,1179.85,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2019,1307.07,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2020,1791.96,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2021,2301.13,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,최근 1년 수익률,77.87304498,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,연평균 수익률,123.83501,,,,,,,,,
KLVL3400W49,글로벌신성장포커스주식형,2031 예상 기준가,5411.465933,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2012, ,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2013, ,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2014, ,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2015, ,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2016, ,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2017, ,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2018, ,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2019,1081.44,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2020,1066.32,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2021,1032.93,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),최근 1년 수익률,103.2325521,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),연평균 수익률,97.735267,,,,,,,,,
KLVL3400W50,달러MMF형(환오픈형)(W704),2031 예상 기준가,986.6735782,,,,,,,,,
